date,year,incidents,is_weekend,is_bonfire_window,day_of_year
2015-05-16,2015,254,1,0,136
2015-05-17,2015,263,1,0,137
2015-05-18,2015,204,0,0,138
2015-05-19,2015,254,0,0,139
2015-05-20,2015,238,0,0,140
2015-05-21,2015,225,0,0,141
2015-05-22,2015,217,0,0,142
2015-05-23,2015,241,1,0,143
2015-05-24,2015,263,1,0,144
2015-05-25,2015,217,0,0,145
2015-05-26,2015,232,0,0,146
2015-05-27,2015,225,0,0,147
2015-05-28,2015,229,0,0,148
2015-05-29,2015,243,0,0,149
2015-05-30,2015,275,1,0,150
2015-05-31,2015,257,1,0,151
2015-06-01,2015,240,0,0,152
2015-06-02,2015,215,0,0,153
2015-06-03,2015,231,0,0,154
2015-06-04,2015,220,0,0,155
2015-06-05,2015,220,0,0,156
2015-06-06,2015,270,1,0,157
2015-06-07,2015,261,1,0,158
2015-06-08,2015,216,0,0,159
2015-06-09,2015,199,0,0,160
2015-06-10,2015,266,0,0,161
2015-06-11,2015,237,0,0,162
2015-06-12,2015,235,0,0,163
2015-06-13,2015,287,1,0,164
2015-06-14,2015,253,1,0,165
2015-06-15,2015,229,0,0,166
2015-06-16,2015,245,0,0,167
2015-06-17,2015,218,0,0,168
2015-06-18,2015,222,0,0,169
2015-06-19,2015,254,0,0,170
2015-06-20,2015,276,1,0,171
2015-06-21,2015,259,1,0,172
2015-06-22,2015,206,0,0,173
2015-06-23,2015,222,0,0,174
2015-06-24,2015,253,0,0,175
2015-06-25,2015,245,0,0,176
2015-06-26,2015,215,0,0,177
2015-06-27,2015,273,1,0,178
2015-06-28,2015,263,1,0,179
2015-06-29,2015,234,0,0,180
2015-06-30,2015,235,0,0,181
2015-07-01,2015,231,0,0,182
2015-07-02,2015,234,0,0,183
2015-07-03,2015,227,0,0,184
2015-07-04,2015,292,1,0,185
2015-07-05,2015,268,1,0,186
2015-07-06,2015,208,0,0,187
2015-07-07,2015,214,0,0,188
2015-07-08,2015,238,0,0,189
2015-07-09,2015,229,0,0,190
2015-07-10,2015,218,0,0,191
2015-07-11,2015,251,1,0,192
2015-07-12,2015,232,1,0,193
2015-07-13,2015,244,0,0,194
2015-07-14,2015,239,0,0,195
2015-07-15,2015,231,0,0,196
2015-07-16,2015,230,0,0,197
2015-07-17,2015,212,0,0,198
2015-07-18,2015,283,1,0,199
2015-07-19,2015,267,1,0,200
2015-07-20,2015,254,0,0,201
2015-07-21,2015,232,0,0,202
2015-07-22,2015,212,0,0,203
2015-07-23,2015,230,0,0,204
2015-07-24,2015,231,0,0,205
2015-07-25,2015,272,1,0,206
2015-07-26,2015,255,1,0,207
2015-07-27,2015,218,0,0,208
2015-07-28,2015,234,0,0,209
2015-07-29,2015,247,0,0,210
2015-07-30,2015,230,0,0,211
2015-07-31,2015,230,0,0,212
2015-08-01,2015,273,1,0,213
2015-08-02,2015,279,1,0,214
2015-08-03,2015,220,0,0,215
2015-08-04,2015,241,0,0,216
2015-08-05,2015,220,0,0,217
2015-08-06,2015,233,0,0,218
2015-08-07,2015,231,0,0,219
2015-08-08,2015,272,1,0,220
2015-08-09,2015,270,1,0,221
2015-08-10,2015,230,0,0,222
2015-08-11,2015,232,0,0,223
2015-08-12,2015,232,0,0,224
2015-08-13,2015,205,0,0,225
2015-08-14,2015,240,0,0,226
2015-08-15,2015,229,1,0,227
2015-08-16,2015,244,1,0,228
2015-08-17,2015,234,0,0,229
2015-08-18,2015,232,0,0,230
2015-08-19,2015,240,0,0,231
2015-08-20,2015,259,0,0,232
2015-08-21,2015,207,0,0,233
2015-08-22,2015,292,1,0,234
2015-08-23,2015,256,1,0,235
2015-08-24,2015,234,0,0,236
2015-08-25,2015,238,0,0,237
2015-08-26,2015,229,0,0,238
2015-08-27,2015,232,0,0,239
2015-08-28,2015,226,0,0,240
2015-08-29,2015,246,1,0,241
2015-08-30,2015,253,1,0,242
2015-08-31,2015,210,0,0,243
2015-09-01,2015,243,0,0,244
2015-09-02,2015,230,0,0,245
2015-09-03,2015,229,0,0,246
2015-09-04,2015,217,0,0,247
2015-09-05,2015,249,1,0,248
2015-09-06,2015,269,1,0,249
2015-09-07,2015,236,0,0,250
2015-09-08,2015,197,0,0,251
2015-09-09,2015,211,0,0,252
2015-09-10,2015,222,0,0,253
2015-09-11,2015,214,0,0,254
2015-09-12,2015,266,1,0,255
2015-09-13,2015,251,1,0,256
2015-09-14,2015,220,0,0,257
2015-09-15,2015,203,0,0,258
2015-09-16,2015,215,0,0,259
2015-09-17,2015,241,0,0,260
2015-09-18,2015,189,0,0,261
2015-09-19,2015,270,1,0,262
2015-09-20,2015,295,1,0,263
2015-09-21,2015,258,0,0,264
2015-09-22,2015,226,0,0,265
2015-09-23,2015,217,0,0,266
2015-09-24,2015,250,0,0,267
2015-09-25,2015,243,0,0,268
2015-09-26,2015,243,1,0,269
2015-09-27,2015,278,1,0,270
2015-09-28,2015,203,0,0,271
2015-09-29,2015,216,0,0,272
2015-09-30,2015,225,0,0,273
2015-10-01,2015,247,0,0,274
2015-10-02,2015,231,0,0,275
2015-10-03,2015,263,1,0,276
2015-10-04,2015,294,1,0,277
2015-10-05,2015,208,0,0,278
2015-10-06,2015,254,0,0,279
2015-10-07,2015,239,0,0,280
2015-10-08,2015,239,0,0,281
2015-10-09,2015,218,0,0,282
2015-10-10,2015,281,1,0,283
2015-10-11,2015,266,1,0,284
2015-10-12,2015,237,0,0,285
2015-10-13,2015,227,0,0,286
2015-10-14,2015,217,0,0,287
2015-10-15,2015,217,0,0,288
2015-10-16,2015,232,0,0,289
2015-10-17,2015,253,1,0,290
2015-10-18,2015,255,1,0,291
2015-10-19,2015,212,0,0,292
2015-10-20,2015,241,0,0,293
2015-10-21,2015,212,0,0,294
2015-10-22,2015,214,0,0,295
2015-10-23,2015,237,0,0,296
2015-10-24,2015,243,1,0,297
2015-10-25,2015,282,1,0,298
2015-10-26,2015,222,0,0,299
2015-10-27,2015,230,0,0,300
2015-10-28,2015,220,0,0,301
2015-10-29,2015,231,0,0,302
2015-10-30,2015,215,0,0,303
2015-10-31,2015,252,1,0,304
2015-11-01,2015,244,1,0,305
2015-11-02,2015,214,0,0,306
2015-11-03,2015,462,0,1,307
2015-11-04,2015,421,0,1,308
2015-11-05,2015,1135,0,1,309
2015-11-06,2015,492,0,1,310
2015-11-07,2015,480,1,1,311
2015-11-08,2015,261,1,0,312
2015-11-09,2015,254,0,0,313
2015-11-10,2015,194,0,0,314
2015-11-11,2015,241,0,0,315
2015-11-12,2015,218,0,0,316
2015-11-13,2015,206,0,0,317
2015-11-14,2015,227,1,0,318
2015-11-15,2015,266,1,0,319
2015-11-16,2015,232,0,0,320
2015-11-17,2015,208,0,0,321
2015-11-18,2015,194,0,0,322
2015-11-19,2015,230,0,0,323
2015-11-20,2015,233,0,0,324
2015-11-21,2015,260,1,0,325
2015-11-22,2015,257,1,0,326
2015-11-23,2015,202,0,0,327
2015-11-24,2015,242,0,0,328
2015-11-25,2015,256,0,0,329
2015-11-26,2015,214,0,0,330
2015-11-27,2015,232,0,0,331
2015-11-28,2015,242,1,0,332
2015-11-29,2015,242,1,0,333
2015-11-30,2015,253,0,0,334
2015-12-01,2015,220,0,0,335
2015-12-02,2015,231,0,0,336
2015-12-03,2015,214,0,0,337
2015-12-04,2015,244,0,0,338
2015-12-05,2015,244,1,0,339
2015-12-06,2015,285,1,0,340
2015-12-07,2015,244,0,0,341
2015-12-08,2015,229,0,0,342
2015-12-09,2015,257,0,0,343
2015-12-10,2015,210,0,0,344
2015-12-11,2015,228,0,0,345
2015-12-12,2015,281,1,0,346
2015-12-13,2015,262,1,0,347
2015-12-14,2015,210,0,0,348
2015-12-15,2015,261,0,0,349
2015-12-16,2015,236,0,0,350
2015-12-17,2015,209,0,0,351
2015-12-18,2015,200,0,0,352
2015-12-19,2015,252,1,0,353
2015-12-20,2015,236,1,0,354
2015-12-21,2015,230,0,0,355
2015-12-22,2015,224,0,0,356
2015-12-23,2015,215,0,0,357
2015-12-24,2015,242,0,0,358
2015-12-25,2015,228,0,0,359
2015-12-26,2015,272,1,0,360
2015-12-27,2015,250,1,0,361
2015-12-28,2015,211,0,0,362
2015-12-29,2015,229,0,0,363
2015-12-30,2015,210,0,0,364
2015-12-31,2015,253,0,0,365
2016-01-01,2016,228,0,0,1
2016-01-02,2016,260,1,0,2
2016-01-03,2016,268,1,0,3
2016-01-04,2016,239,0,0,4
2016-01-05,2016,264,0,0,5
2016-01-06,2016,223,0,0,6
2016-01-07,2016,245,0,0,7
2016-01-08,2016,231,0,0,8
2016-01-09,2016,273,1,0,9
2016-01-10,2016,276,1,0,10
2016-01-11,2016,230,0,0,11
2016-01-12,2016,215,0,0,12
2016-01-13,2016,284,0,0,13
2016-01-14,2016,219,0,0,14
2016-01-15,2016,211,0,0,15
2016-01-16,2016,277,1,0,16
2016-01-17,2016,265,1,0,17
2016-01-18,2016,236,0,0,18
2016-01-19,2016,233,0,0,19
2016-01-20,2016,203,0,0,20
2016-01-21,2016,245,0,0,21
2016-01-22,2016,213,0,0,22
2016-01-23,2016,253,1,0,23
2016-01-24,2016,249,1,0,24
2016-01-25,2016,271,0,0,25
2016-01-26,2016,236,0,0,26
2016-01-27,2016,206,0,0,27
2016-01-28,2016,212,0,0,28
2016-01-29,2016,223,0,0,29
2016-01-30,2016,285,1,0,30
2016-01-31,2016,256,1,0,31
2016-02-01,2016,230,0,0,32
2016-02-02,2016,215,0,0,33
2016-02-03,2016,246,0,0,34
2016-02-04,2016,237,0,0,35
2016-02-05,2016,219,0,0,36
2016-02-06,2016,277,1,0,37
2016-02-07,2016,241,1,0,38
2016-02-08,2016,216,0,0,39
2016-02-09,2016,240,0,0,40
2016-02-10,2016,257,0,0,41
2016-02-11,2016,244,0,0,42
2016-02-12,2016,234,0,0,43
2016-02-13,2016,267,1,0,44
2016-02-14,2016,248,1,0,45
2016-02-15,2016,232,0,0,46
2016-02-16,2016,210,0,0,47
2016-02-17,2016,228,0,0,48
2016-02-18,2016,215,0,0,49
2016-02-19,2016,226,0,0,50
2016-02-20,2016,259,1,0,51
2016-02-21,2016,261,1,0,52
2016-02-22,2016,239,0,0,53
2016-02-23,2016,261,0,0,54
2016-02-24,2016,253,0,0,55
2016-02-25,2016,228,0,0,56
2016-02-26,2016,236,0,0,57
2016-02-27,2016,304,1,0,58
2016-02-28,2016,269,1,0,59
2016-02-29,2016,223,0,0,60
2016-03-01,2016,227,0,0,61
2016-03-02,2016,268,0,0,62
2016-03-03,2016,214,0,0,63
2016-03-04,2016,235,0,0,64
2016-03-05,2016,289,1,0,65
2016-03-06,2016,285,1,0,66
2016-03-07,2016,222,0,0,67
2016-03-08,2016,250,0,0,68
2016-03-09,2016,217,0,0,69
2016-03-10,2016,236,0,0,70
2016-03-11,2016,249,0,0,71
2016-03-12,2016,261,1,0,72
2016-03-13,2016,245,1,0,73
2016-03-14,2016,247,0,0,74
2016-03-15,2016,242,0,0,75
2016-03-16,2016,228,0,0,76
2016-03-17,2016,252,0,0,77
2016-03-18,2016,248,0,0,78
2016-03-19,2016,269,1,0,79
2016-03-20,2016,280,1,0,80
2016-03-21,2016,254,0,0,81
2016-03-22,2016,224,0,0,82
2016-03-23,2016,230,0,0,83
2016-03-24,2016,249,0,0,84
2016-03-25,2016,208,0,0,85
2016-03-26,2016,266,1,0,86
2016-03-27,2016,251,1,0,87
2016-03-28,2016,251,0,0,88
2016-03-29,2016,246,0,0,89
2016-03-30,2016,251,0,0,90
2016-03-31,2016,232,0,0,91
2016-04-01,2016,258,0,0,92
2016-04-02,2016,259,1,0,93
2016-04-03,2016,250,1,0,94
2016-04-04,2016,214,0,0,95
2016-04-05,2016,260,0,0,96
2016-04-06,2016,216,0,0,97
2016-04-07,2016,239,0,0,98
2016-04-08,2016,249,0,0,99
2016-04-09,2016,270,1,0,100
2016-04-10,2016,292,1,0,101
2016-04-11,2016,241,0,0,102
2016-04-12,2016,226,0,0,103
2016-04-13,2016,233,0,0,104
2016-04-14,2016,228,0,0,105
2016-04-15,2016,243,0,0,106
2016-04-16,2016,264,1,0,107
2016-04-17,2016,255,1,0,108
2016-04-18,2016,216,0,0,109
2016-04-19,2016,244,0,0,110
2016-04-20,2016,260,0,0,111
2016-04-21,2016,246,0,0,112
2016-04-22,2016,246,0,0,113
2016-04-23,2016,244,1,0,114
2016-04-24,2016,277,1,0,115
2016-04-25,2016,233,0,0,116
2016-04-26,2016,230,0,0,117
2016-04-27,2016,237,0,0,118
2016-04-28,2016,239,0,0,119
2016-04-29,2016,234,0,0,120
2016-04-30,2016,279,1,0,121
2016-05-01,2016,285,1,0,122
2016-05-02,2016,230,0,0,123
2016-05-03,2016,239,0,0,124
2016-05-04,2016,223,0,0,125
2016-05-05,2016,244,0,0,126
2016-05-06,2016,235,0,0,127
2016-05-07,2016,287,1,0,128
2016-05-08,2016,249,1,0,129
2016-05-09,2016,222,0,0,130
2016-05-10,2016,239,0,0,131
2016-05-11,2016,231,0,0,132
2016-05-12,2016,218,0,0,133
2016-05-13,2016,235,0,0,134
2016-05-14,2016,280,1,0,135
2016-05-15,2016,265,1,0,136
2016-05-16,2016,238,0,0,137
2016-05-17,2016,206,0,0,138
2016-05-18,2016,234,0,0,139
2016-05-19,2016,260,0,0,140
2016-05-20,2016,249,0,0,141
2016-05-21,2016,317,1,0,142
2016-05-22,2016,259,1,0,143
2016-05-23,2016,237,0,0,144
2016-05-24,2016,221,0,0,145
2016-05-25,2016,243,0,0,146
2016-05-26,2016,227,0,0,147
2016-05-27,2016,211,0,0,148
2016-05-28,2016,252,1,0,149
2016-05-29,2016,276,1,0,150
2016-05-30,2016,211,0,0,151
2016-05-31,2016,221,0,0,152
2016-06-01,2016,220,0,0,153
2016-06-02,2016,212,0,0,154
2016-06-03,2016,243,0,0,155
2016-06-04,2016,286,1,0,156
2016-06-05,2016,288,1,0,157
2016-06-06,2016,239,0,0,158
2016-06-07,2016,219,0,0,159
2016-06-08,2016,247,0,0,160
2016-06-09,2016,226,0,0,161
2016-06-10,2016,248,0,0,162
2016-06-11,2016,271,1,0,163
2016-06-12,2016,280,1,0,164
2016-06-13,2016,223,0,0,165
2016-06-14,2016,241,0,0,166
2016-06-15,2016,234,0,0,167
2016-06-16,2016,236,0,0,168
2016-06-17,2016,229,0,0,169
2016-06-18,2016,269,1,0,170
2016-06-19,2016,275,1,0,171
2016-06-20,2016,219,0,0,172
2016-06-21,2016,241,0,0,173
2016-06-22,2016,221,0,0,174
2016-06-23,2016,259,0,0,175
2016-06-24,2016,242,0,0,176
2016-06-25,2016,284,1,0,177
2016-06-26,2016,254,1,0,178
2016-06-27,2016,259,0,0,179
2016-06-28,2016,238,0,0,180
2016-06-29,2016,219,0,0,181
2016-06-30,2016,221,0,0,182
2016-07-01,2016,257,0,0,183
2016-07-02,2016,236,1,0,184
2016-07-03,2016,292,1,0,185
2016-07-04,2016,224,0,0,186
2016-07-05,2016,224,0,0,187
2016-07-06,2016,238,0,0,188
2016-07-07,2016,207,0,0,189
2016-07-08,2016,238,0,0,190
2016-07-09,2016,277,1,0,191
2016-07-10,2016,282,1,0,192
2016-07-11,2016,266,0,0,193
2016-07-12,2016,225,0,0,194
2016-07-13,2016,242,0,0,195
2016-07-14,2016,241,0,0,196
2016-07-15,2016,250,0,0,197
2016-07-16,2016,264,1,0,198
2016-07-17,2016,271,1,0,199
2016-07-18,2016,247,0,0,200
2016-07-19,2016,235,0,0,201
2016-07-20,2016,228,0,0,202
2016-07-21,2016,231,0,0,203
2016-07-22,2016,221,0,0,204
2016-07-23,2016,275,1,0,205
2016-07-24,2016,269,1,0,206
2016-07-25,2016,226,0,0,207
2016-07-26,2016,235,0,0,208
2016-07-27,2016,256,0,0,209
2016-07-28,2016,226,0,0,210
2016-07-29,2016,248,0,0,211
2016-07-30,2016,284,1,0,212
2016-07-31,2016,262,1,0,213
2016-08-01,2016,223,0,0,214
2016-08-02,2016,233,0,0,215
2016-08-03,2016,224,0,0,216
2016-08-04,2016,243,0,0,217
2016-08-05,2016,219,0,0,218
2016-08-06,2016,267,1,0,219
2016-08-07,2016,239,1,0,220
2016-08-08,2016,225,0,0,221
2016-08-09,2016,247,0,0,222
2016-08-10,2016,237,0,0,223
2016-08-11,2016,236,0,0,224
2016-08-12,2016,242,0,0,225
2016-08-13,2016,265,1,0,226
2016-08-14,2016,256,1,0,227
2016-08-15,2016,222,0,0,228
2016-08-16,2016,262,0,0,229
2016-08-17,2016,250,0,0,230
2016-08-18,2016,240,0,0,231
2016-08-19,2016,215,0,0,232
2016-08-20,2016,278,1,0,233
2016-08-21,2016,271,1,0,234
2016-08-22,2016,241,0,0,235
2016-08-23,2016,223,0,0,236
2016-08-24,2016,227,0,0,237
2016-08-25,2016,240,0,0,238
2016-08-26,2016,220,0,0,239
2016-08-27,2016,278,1,0,240
2016-08-28,2016,266,1,0,241
2016-08-29,2016,241,0,0,242
2016-08-30,2016,243,0,0,243
2016-08-31,2016,210,0,0,244
2016-09-01,2016,255,0,0,245
2016-09-02,2016,207,0,0,246
2016-09-03,2016,271,1,0,247
2016-09-04,2016,239,1,0,248
2016-09-05,2016,238,0,0,249
2016-09-06,2016,219,0,0,250
2016-09-07,2016,239,0,0,251
2016-09-08,2016,237,0,0,252
2016-09-09,2016,206,0,0,253
2016-09-10,2016,289,1,0,254
2016-09-11,2016,264,1,0,255
2016-09-12,2016,217,0,0,256
2016-09-13,2016,237,0,0,257
2016-09-14,2016,230,0,0,258
2016-09-15,2016,245,0,0,259
2016-09-16,2016,224,0,0,260
2016-09-17,2016,270,1,0,261
2016-09-18,2016,296,1,0,262
2016-09-19,2016,211,0,0,263
2016-09-20,2016,243,0,0,264
2016-09-21,2016,251,0,0,265
2016-09-22,2016,232,0,0,266
2016-09-23,2016,228,0,0,267
2016-09-24,2016,253,1,0,268
2016-09-25,2016,260,1,0,269
2016-09-26,2016,242,0,0,270
2016-09-27,2016,241,0,0,271
2016-09-28,2016,227,0,0,272
2016-09-29,2016,268,0,0,273
2016-09-30,2016,234,0,0,274
2016-10-01,2016,264,1,0,275
2016-10-02,2016,259,1,0,276
2016-10-03,2016,236,0,0,277
2016-10-04,2016,247,0,0,278
2016-10-05,2016,217,0,0,279
2016-10-06,2016,220,0,0,280
2016-10-07,2016,222,0,0,281
2016-10-08,2016,277,1,0,282
2016-10-09,2016,270,1,0,283
2016-10-10,2016,230,0,0,284
2016-10-11,2016,217,0,0,285
2016-10-12,2016,269,0,0,286
2016-10-13,2016,237,0,0,287
2016-10-14,2016,230,0,0,288
2016-10-15,2016,279,1,0,289
2016-10-16,2016,264,1,0,290
2016-10-17,2016,244,0,0,291
2016-10-18,2016,229,0,0,292
2016-10-19,2016,228,0,0,293
2016-10-20,2016,217,0,0,294
2016-10-21,2016,230,0,0,295
2016-10-22,2016,279,1,0,296
2016-10-23,2016,266,1,0,297
2016-10-24,2016,197,0,0,298
2016-10-25,2016,231,0,0,299
2016-10-26,2016,230,0,0,300
2016-10-27,2016,214,0,0,301
2016-10-28,2016,227,0,0,302
2016-10-29,2016,267,1,0,303
2016-10-30,2016,249,1,0,304
2016-10-31,2016,232,0,0,305
2016-11-01,2016,222,0,0,306
2016-11-02,2016,225,0,0,307
2016-11-03,2016,443,0,1,308
2016-11-04,2016,459,0,1,309
2016-11-05,2016,1351,1,1,310
2016-11-06,2016,564,1,1,311
2016-11-07,2016,476,0,1,312
2016-11-08,2016,236,0,0,313
2016-11-09,2016,244,0,0,314
2016-11-10,2016,237,0,0,315
2016-11-11,2016,236,0,0,316
2016-11-12,2016,281,1,0,317
2016-11-13,2016,277,1,0,318
2016-11-14,2016,221,0,0,319
2016-11-15,2016,195,0,0,320
2016-11-16,2016,238,0,0,321
2016-11-17,2016,276,0,0,322
2016-11-18,2016,232,0,0,323
2016-11-19,2016,262,1,0,324
2016-11-20,2016,275,1,0,325
2016-11-21,2016,213,0,0,326
2016-11-22,2016,216,0,0,327
2016-11-23,2016,245,0,0,328
2016-11-24,2016,255,0,0,329
2016-11-25,2016,234,0,0,330
2016-11-26,2016,241,1,0,331
2016-11-27,2016,297,1,0,332
2016-11-28,2016,262,0,0,333
2016-11-29,2016,234,0,0,334
2016-11-30,2016,234,0,0,335
2016-12-01,2016,235,0,0,336
2016-12-02,2016,232,0,0,337
2016-12-03,2016,295,1,0,338
2016-12-04,2016,278,1,0,339
2016-12-05,2016,266,0,0,340
2016-12-06,2016,217,0,0,341
2016-12-07,2016,234,0,0,342
2016-12-08,2016,231,0,0,343
2016-12-09,2016,218,0,0,344
2016-12-10,2016,257,1,0,345
2016-12-11,2016,253,1,0,346
2016-12-12,2016,215,0,0,347
2016-12-13,2016,258,0,0,348
2016-12-14,2016,221,0,0,349
2016-12-15,2016,221,0,0,350
2016-12-16,2016,206,0,0,351
2016-12-17,2016,280,1,0,352
2016-12-18,2016,275,1,0,353
2016-12-19,2016,214,0,0,354
2016-12-20,2016,248,0,0,355
2016-12-21,2016,252,0,0,356
2016-12-22,2016,242,0,0,357
2016-12-23,2016,238,0,0,358
2016-12-24,2016,287,1,0,359
2016-12-25,2016,267,1,0,360
2016-12-26,2016,236,0,0,361
2016-12-27,2016,213,0,0,362
2016-12-28,2016,257,0,0,363
2016-12-29,2016,232,0,0,364
2016-12-30,2016,186,0,0,365
2016-12-31,2016,256,1,0,366
2017-01-01,2017,268,1,0,1
2017-01-02,2017,228,0,0,2
2017-01-03,2017,235,0,0,3
2017-01-04,2017,232,0,0,4
2017-01-05,2017,235,0,0,5
2017-01-06,2017,227,0,0,6
2017-01-07,2017,294,1,0,7
2017-01-08,2017,243,1,0,8
2017-01-09,2017,236,0,0,9
2017-01-10,2017,259,0,0,10
2017-01-11,2017,214,0,0,11
2017-01-12,2017,257,0,0,12
2017-01-13,2017,233,0,0,13
2017-01-14,2017,270,1,0,14
2017-01-15,2017,292,1,0,15
2017-01-16,2017,246,0,0,16
2017-01-17,2017,234,0,0,17
2017-01-18,2017,219,0,0,18
2017-01-19,2017,247,0,0,19
2017-01-20,2017,228,0,0,20
2017-01-21,2017,278,1,0,21
2017-01-22,2017,257,1,0,22
2017-01-23,2017,245,0,0,23
2017-01-24,2017,219,0,0,24
2017-01-25,2017,270,0,0,25
2017-01-26,2017,229,0,0,26
2017-01-27,2017,269,0,0,27
2017-01-28,2017,284,1,0,28
2017-01-29,2017,258,1,0,29
2017-01-30,2017,220,0,0,30
2017-01-31,2017,223,0,0,31
2017-02-01,2017,241,0,0,32
2017-02-02,2017,241,0,0,33
2017-02-03,2017,245,0,0,34
2017-02-04,2017,294,1,0,35
2017-02-05,2017,258,1,0,36
2017-02-06,2017,258,0,0,37
2017-02-07,2017,230,0,0,38
2017-02-08,2017,276,0,0,39
2017-02-09,2017,222,0,0,40
2017-02-10,2017,257,0,0,41
2017-02-11,2017,294,1,0,42
2017-02-12,2017,275,1,0,43
2017-02-13,2017,232,0,0,44
2017-02-14,2017,241,0,0,45
2017-02-15,2017,227,0,0,46
2017-02-16,2017,229,0,0,47
2017-02-17,2017,214,0,0,48
2017-02-18,2017,265,1,0,49
2017-02-19,2017,247,1,0,50
2017-02-20,2017,227,0,0,51
2017-02-21,2017,236,0,0,52
2017-02-22,2017,240,0,0,53
2017-02-23,2017,228,0,0,54
2017-02-24,2017,210,0,0,55
2017-02-25,2017,244,1,0,56
2017-02-26,2017,257,1,0,57
2017-02-27,2017,221,0,0,58
2017-02-28,2017,217,0,0,59
2017-03-01,2017,235,0,0,60
2017-03-02,2017,220,0,0,61
2017-03-03,2017,230,0,0,62
2017-03-04,2017,260,1,0,63
2017-03-05,2017,268,1,0,64
2017-03-06,2017,235,0,0,65
2017-03-07,2017,259,0,0,66
2017-03-08,2017,222,0,0,67
2017-03-09,2017,219,0,0,68
2017-03-10,2017,247,0,0,69
2017-03-11,2017,282,1,0,70
2017-03-12,2017,259,1,0,71
2017-03-13,2017,243,0,0,72
2017-03-14,2017,246,0,0,73
2017-03-15,2017,262,0,0,74
2017-03-16,2017,262,0,0,75
2017-03-17,2017,231,0,0,76
2017-03-18,2017,238,1,0,77
2017-03-19,2017,299,1,0,78
2017-03-20,2017,237,0,0,79
2017-03-21,2017,214,0,0,80
2017-03-22,2017,244,0,0,81
2017-03-23,2017,239,0,0,82
2017-03-24,2017,238,0,0,83
2017-03-25,2017,269,1,0,84
2017-03-26,2017,288,1,0,85
2017-03-27,2017,219,0,0,86
2017-03-28,2017,213,0,0,87
2017-03-29,2017,233,0,0,88
2017-03-30,2017,242,0,0,89
2017-03-31,2017,220,0,0,90
2017-04-01,2017,261,1,0,91
2017-04-02,2017,277,1,0,92
2017-04-03,2017,243,0,0,93
2017-04-04,2017,265,0,0,94
2017-04-05,2017,239,0,0,95
2017-04-06,2017,244,0,0,96
2017-04-07,2017,240,0,0,97
2017-04-08,2017,272,1,0,98
2017-04-09,2017,242,1,0,99
2017-04-10,2017,226,0,0,100
2017-04-11,2017,252,0,0,101
2017-04-12,2017,208,0,0,102
2017-04-13,2017,216,0,0,103
2017-04-14,2017,220,0,0,104
2017-04-15,2017,270,1,0,105
2017-04-16,2017,276,1,0,106
2017-04-17,2017,233,0,0,107
2017-04-18,2017,233,0,0,108
2017-04-19,2017,242,0,0,109
2017-04-20,2017,247,0,0,110
2017-04-21,2017,240,0,0,111
2017-04-22,2017,275,1,0,112
2017-04-23,2017,285,1,0,113
2017-04-24,2017,209,0,0,114
2017-04-25,2017,216,0,0,115
2017-04-26,2017,227,0,0,116
2017-04-27,2017,235,0,0,117
2017-04-28,2017,241,0,0,118
2017-04-29,2017,309,1,0,119
2017-04-30,2017,265,1,0,120
2017-05-01,2017,227,0,0,121
2017-05-02,2017,250,0,0,122
2017-05-03,2017,219,0,0,123
2017-05-04,2017,269,0,0,124
2017-05-05,2017,229,0,0,125
2017-05-06,2017,280,1,0,126
2017-05-07,2017,267,1,0,127
2017-05-08,2017,226,0,0,128
2017-05-09,2017,231,0,0,129
2017-05-10,2017,224,0,0,130
2017-05-11,2017,263,0,0,131
2017-05-12,2017,249,0,0,132
2017-05-13,2017,282,1,0,133
2017-05-14,2017,243,1,0,134
2017-05-15,2017,236,0,0,135
2017-05-16,2017,221,0,0,136
2017-05-17,2017,221,0,0,137
2017-05-18,2017,255,0,0,138
2017-05-19,2017,247,0,0,139
2017-05-20,2017,276,1,0,140
2017-05-21,2017,276,1,0,141
2017-05-22,2017,247,0,0,142
2017-05-23,2017,252,0,0,143
2017-05-24,2017,244,0,0,144
2017-05-25,2017,238,0,0,145
2017-05-26,2017,256,0,0,146
2017-05-27,2017,272,1,0,147
2017-05-28,2017,293,1,0,148
2017-05-29,2017,231,0,0,149
2017-05-30,2017,254,0,0,150
2017-05-31,2017,202,0,0,151
2017-06-01,2017,229,0,0,152
2017-06-02,2017,234,0,0,153
2017-06-03,2017,293,1,0,154
2017-06-04,2017,292,1,0,155
2017-06-05,2017,233,0,0,156
2017-06-06,2017,216,0,0,157
2017-06-07,2017,239,0,0,158
2017-06-08,2017,247,0,0,159
2017-06-09,2017,244,0,0,160
2017-06-10,2017,278,1,0,161
2017-06-11,2017,286,1,0,162
2017-06-12,2017,230,0,0,163
2017-06-13,2017,227,0,0,164
2017-06-14,2017,240,0,0,165
2017-06-15,2017,237,0,0,166
2017-06-16,2017,231,0,0,167
2017-06-17,2017,290,1,0,168
2017-06-18,2017,286,1,0,169
2017-06-19,2017,239,0,0,170
2017-06-20,2017,224,0,0,171
2017-06-21,2017,265,0,0,172
2017-06-22,2017,267,0,0,173
2017-06-23,2017,233,0,0,174
2017-06-24,2017,278,1,0,175
2017-06-25,2017,258,1,0,176
2017-06-26,2017,259,0,0,177
2017-06-27,2017,231,0,0,178
2017-06-28,2017,241,0,0,179
2017-06-29,2017,255,0,0,180
